PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","amd64","bionic","kicad-nightly","202105021617+6b9e44e59c~128~ubuntu18.04.1",1,"202105021617"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","amd64","bionic","kicad-nightly-demos","202105021617+6b9e44e59c~128~ubuntu18.04.1",1,"202105021617"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","amd64","focal","kicad-nightly","202105021606+6b9e44e59c~128~ubuntu20.04.1",1,"202105021606"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","amd64","focal","kicad-nightly-demos","202105021606+6b9e44e59c~128~ubuntu20.04.1",1,"202105021606"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","arm64","bionic","kicad-nightly-demos","202105021617+6b9e44e59c~128~ubuntu18.04.1",1,"202105021617"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","arm64","focal","kicad-nightly-demos","202105021606+6b9e44e59c~128~ubuntu20.04.1",1,"202105021606"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","armhf","bionic","kicad-nightly-demos","202105021617+6b9e44e59c~128~ubuntu18.04.1",1,"202105021617"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","armhf","focal","kicad-nightly-demos","202105021606+6b9e44e59c~128~ubuntu20.04.1",1,"202105021606"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","i386","bionic","kicad-nightly-demos","202105021617+6b9e44e59c~128~ubuntu18.04.1",1,"202105021617"
"js-reynaud/kicad-dev-nightly","2021-05-02","2021-05-02 18:09:55.554058+00:00","Superseded","i386","focal","kicad-nightly-demos","202105021606+6b9e44e59c~128~ubuntu20.04.1",1,"202105021606"
