PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1468
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",23
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad-dbg","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",2
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","arm64","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","arm64","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","armhf","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","armhf","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","i386","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","i386","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","ppc64el","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","ppc64el","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","s390x","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1111
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","s390x","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",67
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","focal","kicad","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",415
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","focal","kicad-dbg","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",5
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","xenial","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",154
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","xenial","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",5
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","amd64","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","arm64","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","arm64","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","armhf","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","armhf","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","i386","bionic","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",29
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","i386","bionic","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",2
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","i386","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","i386","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","powerpc","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","ppc64el","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","ppc64el","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","riscv64","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","s390x","focal","kicad-demos","5.1.6-202007100904+c6e7f7d~87~ubuntu20.04.1",362
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:25:38.954125+00:00","Published","s390x","xenial","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",116
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:46:55.649657+00:00","Published","i386","xenial","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",17
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:46:55.649657+00:00","Published","i386","xenial","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu16.04.1",2
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 11:37:10.899002+00:00","Published","arm64","bionic","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",3
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 11:37:10.899002+00:00","Published","arm64","bionic","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1
