PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","amd64","bionic","kicad-nightly","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","amd64","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","arm64","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","armhf","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","i386","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","ppc64el","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:19:49.164691+00:00","Superseded","s390x","bionic","kicad-nightly-demos","202008021517+dae40d5~102~ubuntu18.04.1",4
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:34:15.680079+00:00","Superseded","amd64","focal","kicad-nightly","202008021518+dae40d5~102~ubuntu20.04.1",6
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:34:15.680079+00:00","Superseded","amd64","focal","kicad-nightly-dbg","202008021518+dae40d5~102~ubuntu20.04.1",1
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:34:15.680079+00:00","Superseded","amd64","focal","kicad-nightly-demos","202008021518+dae40d5~102~ubuntu20.04.1",6
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:34:15.680079+00:00","Superseded","arm64","focal","kicad-nightly-demos","202008021518+dae40d5~102~ubuntu20.04.1",6
"js-reynaud/kicad-dev-nightly","2020-08-02","2020-08-02 16:34:15.680079+00:00","Superseded","armhf","focal","kicad-nightly-demos","202008021518+dae40d5~102~ubuntu20.04.1",6
