PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","libwxbase3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",6
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","libwxgtk3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",6
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","libwxgtk3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","libwxbase3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","ppc64el","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","powerpc","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","armhf","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","arm64","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","python-wxgtk3.0-dev","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","python-wxgtk3.0","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","ppc64el","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",6
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","powerpc","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",6
"kicad-5","2018-09-30","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",6
