PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","bionic","kicad-libraries","5.1.6-202005120802+7~ubuntu18.04.1",2213
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","bionic","kicad-symbols","5.1.6-202005120808+5150eaa~6~ubuntu18.04.1",2192
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","bionic","kicad-templates","5.1.6-202005120803+9213d43~8~ubuntu18.04.1",2130
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","eoan","kicad-libraries","5.1.6-202005120800+7~ubuntu19.10.1",180
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","eoan","kicad-symbols","5.1.6-202005120808+5150eaa~6~ubuntu19.10.1",181
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","eoan","kicad-templates","5.1.6-202005120801+9213d43~8~ubuntu19.10.1",179
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","focal","kicad-libraries","5.1.6-202005120759+7~ubuntu20.04.1",41
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","focal","kicad-symbols","5.1.6-202005120808+5150eaa~6~ubuntu20.04.1",116
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","focal","kicad-templates","5.1.6-202005120801+9213d43~8~ubuntu20.04.1",102
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","trusty","kicad-libraries","5.1.6-202005120800+7~ubuntu14.04.1",6
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","trusty","kicad-symbols","5.1.6-202005120808+5150eaa~6~ubuntu14.04.1",6
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","trusty","kicad-templates","5.1.6-202005120803+9213d43~8~ubuntu14.04.1",6
"kicad-5.1","2020-05-12","2020-05-12 08:21:40.216875+00:00","Published","amd64","xenial","kicad-libraries","5.1.6-202005120800+7~ubuntu16.04.1",217
